drug_code,drug_name,insurance_status,insurance_status_normalized,hospital_status,hospital_status_normalized,document_office_status,document_office_status_normalized,file_required_status,file_required_normalized,max_prescription,hard_to_treat_status,hard_to_treat_normalized,barcode_required_status,barcode_required_normalized,electronic_prescription_only_status,electronic_prescription_only_normalized,price_without_subsidy,organization_share_percent_without_subsidy,government_subsidy,accepted_total_price,related_specialties_button,unrelated_specialties_button,source_page
01472,"DILTIAZEM HYDROCHLORIDE 120 mg TABLET, EXTENDED RELEASE ORAL 120MG TABLET",است,covered,نيست,False,خير,False,خير,False,200,نيست,False,خير,False,نيست,False,15488,70.0,4512,20000,True,True,78
00448,DIMENHYDRINATE 50 mg TABLET ORAL 50MG TABLET,است,covered,نيست,False,خير,False,خير,False,200,نيست,False,خير,False,نيست,False,16700,70.0,4300,21000,True,True,78
02506,DIMERCAPROL 100 mg/1mL 2 mL INJECTION INTRAMUSCULAR 200MG/2ML INJECTION,است,covered,است,True,خير,False,خير,False,5,نيست,False,بله,True,است,True,284000,70.0,1159000,1443000,True,True,78
01131,"SIMETHICONE (DIMETHICONE ACTIVATED) 40 mg TABLET, CHEWABLE ORAL 40MG TABLET",است,covered,نيست,False,خير,False,خير,False,200,نيست,False,خير,False,نيست,False,27200,70.0,1500,28700,True,True,78
00301,"CISPLATIN 0.5 mg/1mL 20 mL INJECTION, SOLUTION, CONCENTRATE INTRAVENOUS 10MG INJECTION",است,covered,نيست,False,خير,False,بله,True,طبق پرونده,است,True,بله,True,است,True,3711852,90.0,488148,4200000,True,True,78
00302,"CISPLATIN 0.5 mg/1mL 100 mL INJECTION, SOLUTION, CONCENTRATE INTRAVENOUS 50MG INJECTION",است,covered,نيست,False,خير,False,بله,True,طبق پرونده,است,True,بله,True,است,True,415000,90.0,0,415000,True,True,78
01905,CITALOPRAM 20 mg TABLET ORAL 20MG TABLET,است,covered,نيست,False,خير,False,خير,False,200,نيست,False,خير,False,نيست,False,18600,70.0,3900,22500,True,True,79
01906,CITALOPRAM 40 mg TABLET ORAL 40MG TABLET,است,covered,نيست,False,خير,False,خير,False,200,نيست,False,خير,False,نيست,False,21250,70.0,4750,26000,True,True,79
00303,CITICOLINE 125 mg/1mL 2 mL INJECTION PARENTERAL INJECTION,است,covered,نيست,False,خير,False,خير,False,20,نيست,False,خير,False,نيست,False,686700,70.0,53300,740000,True,True,79
00304,CITRIC ACID_BULK BULK,نيست,not_covered,نيست,False,خير,False,خير,False,5000,نيست,False,خير,False,نيست,False,2065,0.0,0,2065,True,True,79
00305,"CLADRIBINE 1 mg/1mL 10 mL INJECTION, SOLUTION INTRAVENOUS INJECTION",است,covered,نيست,False,خير,False,بله,True,طبق پرونده,است,True,بله,True,است,True,29074778,90.0,31925222,61000000,True,True,79
01838,"CLARITHROMYCIN 125 mg/5 mL 100 mL POWDER, FOR SUSPENSION ORAL 125MG/5ML SUSPENTION",صرفا مشمول يارانه دولت,government_subsidy_only,نيست,False,خير,False,خير,False,5,نيست,False,خير,False,نيست,False,929700,0.0,409300,1339000,True,True,79
01837,CLARITHROMYCIN 250 mg TABLET ORAL 250MG TABLET,صرفا مشمول يارانه دولت,government_subsidy_only,نيست,False,خير,False,خير,False,60,نيست,False,خير,False,نيست,False,42750,0.0,42750,85500,True,True,79
02034,CLARITHROMYCIN 500 mg TABLET ORAL 500MG TABLET,صرفا مشمول يارانه دولت,government_subsidy_only,نيست,False,خير,False,خير,False,20,نيست,False,خير,False,نيست,False,113360,0.0,86640,200000,True,True,79
00187,C-LAX® TAB TABLET,است,covered,نيست,False,خير,False,خير,False,50,نيست,False,خير,False,نيست,False,1800,70.0,0,1800,True,True,79
00306,CLEMASTINE 1 mg TABLET ORAL TABLET,است,covered,نيست,False,خير,False,خير,False,200,نيست,False,خير,False,نيست,False,21000,70.0,0,21000,True,True,79
00307,CLEMASTINE 1 mg/1mL 2 mL INJECTION PARENTERAL 2MG/2ML INJECTION,است,covered,نيست,False,خير,False,خير,False,10,نيست,False,خير,False,نيست,False,461500,70.0,38500,500000,True,True,80
00308,CLIDINIUM / CHLORDIAZEPOXIDE 2.5 mg/5 mg TABLET ORAL TABLET,است,covered,نيست,False,خير,False,خير,False,200,نيست,False,خير,False,نيست,False,14010,70.0,8990,23000,True,True,80
00309,CLINDAMYCIN (AS HYDROCHLORIDE) 150 mg CAPSULE ORAL 150MG CAPSULE,است,covered,نيست,False,خير,False,خير,False,200,نيست,False,خير,False,نيست,False,43840,70.0,41160,85000,True,True,80
02125,"DEXTROSE / SODIUM CHLORIDE 5 %/0.45 % 500 mL INJECTION, SOLUTION INTRAVENOUS INFUSION",است,covered,است,True,خير,False,خير,False,10,است,True,بله,True,است,True,511100,70.0,38900,550000,True,True,80
00392,"DEXTROSE / SODIUM CHLORIDE 5 %/0.9 % 1000 mL INJECTION, SOLUTION INTRAVENOUS 1000ML INFUSION",است,covered,نيست,False,خير,False,خير,False,10,است,True,بله,True,است,True,1200000,70.0,0,1200000,True,True,80
02040,"DEXTROSE / SODIUM CHLORIDE 5 %/0.9 % 250 mL INJECTION, SOLUTION INTRAVENOUS 250ML INFUSION",است,covered,نيست,False,خير,False,خير,False,10,است,True,بله,True,است,True,413400,70.0,386600,800000,True,True,80
00393,"DEXTROSE / SODIUM CHLORIDE 5 %/0.9 % 500 mL INJECTION, SOLUTION INTRAVENOUS 500ML INFUSION",است,covered,نيست,False,خير,False,خير,False,10,است,True,بله,True,است,True,1000000,70.0,0,1000000,True,True,80
02237,DIAZEPAM 10 mg ENEMA RECTAL 10MG RECTAL TUBE,است,covered,نيست,False,خير,False,خير,False,10,نيست,False,بله,True,نيست,False,136100,70.0,501900,638000,True,True,80
01461,DIAZEPAM 10 mg SUPPOSITORY RECTAL RECTAL TUBE,است,covered,نيست,False,خير,False,خير,False,10,نيست,False,خير,False,نيست,False,136100,70.0,0,136100,True,True,80
00417,DIAZEPAM 10 mg TABLET ORAL 10MG TABLET,است,covered,نيست,False,خير,False,خير,False,200,نيست,False,خير,False,نيست,False,26379,70.0,621,27000,True,True,80
00418,DIAZEPAM 5 mg/1mL 2 mL INJECTION PARENTERAL 10MG/2ML INJECTION,است,covered,نيست,False,خير,False,خير,False,10,نيست,False,خير,False,نيست,False,741072,70.0,8928,750000,True,True,81
00419,DIAZEPAM 2 mg TABLET ORAL 2MG TABLET,است,covered,نيست,False,خير,False,خير,False,200,نيست,False,خير,False,نيست,False,22711,70.0,289,23000,True,True,81
01462,DIAZEPAM 2 mg/5 mL 60 mL SOLUTION ORAL 2MG/5ML SYRUP,است,covered,نيست,False,خير,False,خير,False,3,نيست,False,خير,False,نيست,False,29200,70.0,0,29200,True,True,81
02247,DIAZEPAM 5 mg ENEMA RECTAL 5MG RECTAL TUBE,است,covered,نيست,False,خير,False,خير,False,10,نيست,False,بله,True,نيست,False,111000,70.0,393000,504000,True,True,81
01460,DIAZEPAM 5 mg SUPPOSITORY RECTAL 5MG SUPPOSITORY,است,covered,نيست,False,خير,False,خير,False,10,نيست,False,خير,False,نيست,False,76180,70.0,78820,155000,True,True,81
00420,DIAZEPAM 5 mg TABLET ORAL 5MG TABLET,است,covered,نيست,False,خير,False,خير,False,200,نيست,False,خير,False,نيست,False,24588,70.0,412,25000,True,True,81
00421,DIAZOXIDE 100 mg CAPSULE ORAL 100MG CAPSULE,است,covered,نيست,False,خير,False,خير,False,200,نيست,False,بله,True,نيست,False,129400,70.0,274600,404000,True,True,81
01463,DIAZOXIDE 50 mg CAPSULE ORAL 50MG CAPSULE,است,covered,نيست,False,خير,False,خير,False,200,نيست,False,بله,True,نيست,False,48900,70.0,0,48900,True,True,81
01847,"DICLOFENAC SODIUM 0.1% 5 mL SOLUTION, DROPS OPHTHALMIC DROPS",است,covered,نيست,False,خير,False,خير,False,5,نيست,False,خير,False,نيست,False,454000,70.0,24000,478000,True,True,81
00426,DICLOFENAC DIETHYLAMMONIUM 1% 60 g GEL TOPICAL GEL,است,covered,نيست,False,خير,False,خير,False,3,نيست,False,خير,False,نيست,False,842000,70.0,208000,1050000,True,True,81
00427,DICLOFENAC SODIUM 100 mg SUPPOSITORY RECTAL 100MG SUPPOSITORY,است,covered,نيست,False,خير,False,خير,False,20,نيست,False,خير,False,نيست,False,100750,70.0,39250,140000,True,True,82
00296,CIPROFLOXACIN 500 mg TABLET ORAL 500MG TABLET,است,covered,نيست,False,خير,False,خير,False,50,است,True,خير,False,است,True,40440,70.0,24560,65000,True,True,82
00398,DEXAMETHASONE 0.5 mg TABLET ORAL 0.5MG TABLET,است,covered,نيست,False,خير,False,خير,False,200,نيست,False,خير,False,نيست,False,24622,70.0,378,25000,True,True,82
00399,"DEXAMETHASONE PHOSPHATE 0.1% 5 mL SOLUTION, DROPS OPHTHALMIC DROPS",است,covered,نيست,False,خير,False,خير,False,5,نيست,False,خير,False,نيست,False,461500,70.0,28500,490000,True,True,82
00400,DEXAMETHASONE (AS DISODIUM PHOSPHATE) 4 mg/1mL 2 mL INJECTION PARENTERAL 8MG/2ML INJECTION,است,covered,نيست,False,خير,False,خير,False,20,نيست,False,خير,False,نيست,False,355750,70.0,294250,650000,True,True,82
00403,DEXPANTHENOL 5% 30 g CREAM TOPICAL CREAM,است,covered,نيست,False,خير,False,خير,False,5,نيست,False,خير,False,نيست,False,663000,70.0,77000,740000,True,True,82
00407,DEXTROMETHORPHAN HYDROBROMIDE 15 mg TABLET ORAL TABLET,است,covered,نيست,False,خير,False,خير,False,50,نيست,False,خير,False,نيست,False,14500,70.0,0,14500,True,True,82
00405,DEXTROMETHORPHAN HYDROBROMIDE 15 mg/5mL 60 mL SYRUP ORAL 15MG/5ML SYRUP,است,covered,نيست,False,خير,False,خير,False,3,نيست,False,خير,False,نيست,False,429900,70.0,100100,530000,True,True,82
00406,"DEXTROMETHORPHAN HYDROBROMIDE 4 mg/1mL 15 mL SOLUTION, DROPS ORAL 60MG/15ML DROPS",است,covered,نيست,False,خير,False,خير,False,5,نيست,False,بله,True,نيست,False,120000,70.0,0,120000,True,True,82
00408,DEXTROMETHORPHAN / PSEUDOEPHEDRINE 15 mg/30 mg/5mL 60 mL SYRUP ORAL SYRUP,است,covered,نيست,False,خير,False,خير,False,3,نيست,False,خير,False,نيست,False,481900,70.0,98100,580000,True,True,82
00410,"DEXTROSE 10% 1000 mL INJECTION, SOLUTION INTRAVENOUS 1000ML INFUSION",است,covered,نيست,False,خير,False,خير,False,10,است,True,بله,True,است,True,510600,70.0,89400,600000,True,True,83
00411,"DEXTROSE 10% 500 mL INJECTION, SOLUTION INTRAVENOUS 500ML INFUSION",است,covered,نيست,False,خير,False,خير,False,10,است,True,بله,True,است,True,805300,70.0,44700,850000,True,True,83
00395,"DEXTROSE / SODIUM CHLORIDE 3.33 %/0.3 % 1000 mL INJECTION, SOLUTION INTRAVENOUS 1000ML INFUSION",است,covered,نيست,False,خير,False,خير,False,10,نيست,False,بله,True,نيست,False,1200000,70.0,0,1200000,True,True,83
00413,"DEXTROSE 5% 1000 mL INJECTION, SOLUTION INTRAVENOUS 1000ML INFUSION",است,covered,نيست,False,خير,False,خير,False,10,است,True,بله,True,است,True,1200000,70.0,0,1200000,True,True,83
00135,BELLADONNA PB 60 mL ELIXIR ORAL ELIXIR,است,covered,نيست,False,خير,False,خير,False,3,نيست,False,بله,True,نيست,False,90000,70.0,26586,116586,True,True,83
00136,BELLADONNA PB TABLET ORAL TABLET,است,covered,نيست,False,خير,False,خير,False,200,نيست,False,خير,False,نيست,False,14500,70.0,0,14500,True,True,83
00137,BENZOYL PEROXIDE 10% 30 g GEL TOPICAL GEL,است,covered,نيست,False,خير,False,خير,False,3,نيست,False,خير,False,نيست,False,900000,70.0,0,900000,True,True,83
00138,BENZOYL PEROXIDE 10% 30 mL LOTION TOPICAL LOTION,است,covered,نيست,False,خير,False,خير,False,5,نيست,False,خير,False,نيست,False,0,70.0,0,0,True,True,83
00139,BENZOYL PEROXIDE 5% 30 g GEL TOPICAL GEL,است,covered,نيست,False,خير,False,خير,False,3,نيست,False,خير,False,نيست,False,800000,70.0,0,800000,True,True,83
01406,BENZYDAMINE HYDROCHLORIDE 0.15% 120 mL MOUTHWASH IRRIGATION MOUTH WASH,است,covered,نيست,False,خير,False,خير,False,2,است,True,بله,True,است,True,102000,70.0,0,102000,True,True,83
02027,BENZYDAMINE HYDROCHLORIDE 0.15% 240 mL MOUTHWASH IRRIGATION MOUTH WASH,است,covered,نيست,False,خير,False,خير,False,2,نيست,False,خير,False,نيست,False,146000,70.0,51010,197010,True,True,84
01747,DESMOPRESSIN ACETATE 10 ug/1mL 5 mL SPRAY NASAL 0.1MG/ML SPRAY,است,covered,نيست,False,خير,False,خير,False,5,نيست,False,بله,True,نيست,False,861700,70.0,238300,1100000,True,True,84
01457,DESMOPRESSIN (AS ACETATE) 15 ug/1mL INJECTION PARENTERAL 15MCG/ML INJECTION,است,covered,است,True,خير,False,خير,False,10,نيست,False,بله,True,نيست,False,295000,70.0,0,295000,True,True,84
01338,DESMOPRESSIN (AS ACETATE) 4 ug/1mL INJECTION PARENTERAL 4MCG/ML INJECTION,است,covered,است,True,خير,False,خير,False,10,نيست,False,بله,True,نيست,False,300000,70.0,0,300000,True,True,84
00122,AZATHIOPRINE 50 mg TABLET ORAL 50MG TABLET,است,covered,نيست,False,خير,False,خير,False,400,است,True,خير,False,است,True,39910,70.0,20090,60000,True,True,84
02373,"AZITHROMYCIN 200 mg/5mL 30 mL POWDER, FOR SUSPENSION ORAL SUSPENTION",است,covered,نيست,False,خير,False,خير,False,3,است,True,خير,False,است,True,619450,70.0,190550,810000,True,True,84
00123,AZITHROMYCIN 250 mg CAPSULE ORAL 250MG CAPSULE,است,covered,نيست,False,خير,False,خير,False,60,نيست,False,خير,False,است,True,48756,70.0,61244,110000,True,True,84
02110,AZITHROMYCIN 250 mg TABLET ORAL 250MG TABLET,است,covered,نيست,False,خير,False,خير,False,200,است,True,خير,False,است,True,68100,70.0,41900,110000,True,True,84
02408,AZITHROMYCIN 500 mg CAPSULE ORAL 500MG CAPSULE,است,covered,نيست,False,خير,False,خير,False,200,است,True,خير,False,است,True,86950,70.0,83050,170000,True,True,84
02407,AZITHROMYCIN 500 mg TABLET ORAL 500MG TABLET,است,covered,نيست,False,خير,False,خير,False,30,است,True,خير,False,است,True,111950,70.0,63050,175000,True,True,84
00129,BACLOFEN 10 mg TABLET ORAL 10MG TABLET,است,covered,نيست,False,خير,False,خير,False,200,نيست,False,خير,False,نيست,False,25125,70.0,4875,30000,True,True,85
00130,BACLOFEN 25 mg TABLET ORAL 25MG TABLET,است,covered,نيست,False,خير,False,خير,False,200,نيست,False,خير,False,نيست,False,27053,70.0,12947,40000,True,True,85
01334,"BARIUM SULFATE 135 g POWDER, FOR SUSPENSION ORAL SACHET",است,covered,نيست,False,خير,False,خير,False,30,نيست,False,بله,True,است,True,920600,70.0,29400,950000,True,True,85
01402,BCG VACCINE INTRAVESICAL INJECTION,است,covered,نيست,False,خير,False,بله,True,طبق پرونده,است,True,بله,True,است,True,2572300,90.0,500000,3072300,True,True,85
02844,BECLOMETHASONE DIPROPIONATE 50 ug/1 {dose} 200 {Puff} SPRAY NASAL SPRAY,است,covered,نيست,False,خير,False,خير,False,2,نيست,False,بله,True,نيست,False,1130300,70.0,119700,1250000,True,True,85
00133,BECLOMETHASONE DIPROPIONATE 50 ug/1{dose} 200 {Puff} INHALANT RESPIRATORY SPRAY,است,covered,نيست,False,خير,False,خير,False,2,نيست,False,بله,True,نيست,False,570700,70.0,179300,750000,True,True,85
00106,"ASA (ACETYLSALICYLIC ACID) 100 mg TABLET, CHEWABLE ORAL 100MG TABLET",است,covered,نيست,False,خير,False,خير,False,200,نيست,False,خير,False,نيست,False,22000,70.0,0,22000,True,True,85
00109,ASA (ACETYLSALICYLIC ACID) 325 mg TABLET ORAL 325MG TABLET,است,covered,نيست,False,خير,False,خير,False,200,نيست,False,خير,False,نيست,False,24000,70.0,1000,25000,True,True,85
00112,ASA (ACETYLSALICYLIC ACID) 500 mg TABLET ORAL 500MG TABLET,است,covered,نيست,False,خير,False,خير,False,200,نيست,False,خير,False,نيست,False,1000,70.0,0,1000,True,True,85
01395,"ASA (ACETYLSALICYLIC ACID) 80 mg TABLET, DELAYED RELEASE ORAL 80MG TABLET",است,covered,نيست,False,خير,False,خير,False,200,نيست,False,خير,False,نيست,False,11470,70.0,9530,21000,True,True,85
00110,ASA / CODEINE PHOSPHATE 500 mg/10 mg TABLET ORAL TABLET,است,covered,نيست,False,خير,False,خير,False,200,نيست,False,خير,False,نيست,False,700,70.0,0,700,True,True,86
00114,ATENOLOL 100 mg TABLET ORAL 100MG TABLET,است,covered,نيست,False,خير,False,خير,False,200,نيست,False,خير,False,نيست,False,18790,70.0,3210,22000,True,True,86
00115,ATENOLOL 50 mg TABLET ORAL 50MG TABLET,است,covered,نيست,False,خير,False,خير,False,400,نيست,False,خير,False,نيست,False,17380,70.0,2620,20000,True,True,86
01910,ATORVASTATIN (AS CALCIUM) 10 mg TABLET ORAL 10MG TABLET,است,covered,نيست,False,خير,False,خير,False,200,نيست,False,خير,False,نيست,False,27739,70.0,7261,35000,True,True,86
01911,ATORVASTATIN (AS CALCIUM) 20 mg TABLET ORAL 20MG TABLET,است,covered,نيست,False,خير,False,خير,False,200,نيست,False,خير,False,نيست,False,19352,70.0,20648,40000,True,True,86
01912,ATORVASTATIN (AS CALCIUM) 40 mg TABLET ORAL 40MG TABLET,است,covered,نيست,False,خير,False,خير,False,200,نيست,False,خير,False,نيست,False,25970,70.0,24030,50000,True,True,86
00116,ATRACURIUM BESYLATE 10 mg/1mL 2.5 mL INJECTION PARENTERAL 10MG/ML INJECTION,است,covered,است,True,خير,False,خير,False,10,نيست,False,خير,False,نيست,False,1254800,70.0,745200,2000000,True,True,86
03329,DESFERAL® 500MG VIAL INJECTION,است,covered,نيست,False,خير,False,بله,True,طبق پرونده,نيست,False,بله,True,است,True,325638,100.0,834362,1160000,True,True,86
01132,"SIMETHICONE (DIMETHICONE ACTIVATED) 40 mg/1mL 30 mL SUSPENSION, DROPS ORAL 40MG/ML DROPS",است,covered,نيست,False,خير,False,خير,False,5,نيست,False,خير,False,نيست,False,373600,70.0,26400,400000,True,True,86
00450,DIMETHYL SULFOXIDE 50% 50 mL SOLUTION PARENTERAL INJECTION,صرفا مشمول يارانه دولت,government_subsidy_only,نيست,False,خير,False,خير,False,10,نيست,False,بله,True,است,True,12235000,70.0,40169000,52404000,True,True,86
05442,"GLICLAZIDE 30 mg TABLET, EXTENDED RELEASE ORAL 30MG TABLET",است,covered,نيست,False,خير,False,خير,False,200,نيست,False,خير,False,نيست,False,29906,70.0,13094,43000,True,True,87
00456,DIPHENHYDRAMINE / AMMONIUM CHLORIDE 12.5 mg/125 mg/5mL 60 mL SYRUP ORAL SYRUP,است,covered,نيست,False,خير,False,خير,False,3,نيست,False,خير,False,نيست,False,485900,70.0,114100,600000,True,True,87
00454,DIPHENHYDRAMINE HYDROCHLORIDE 12.5 mg/5mL 60 mL SOLUTION ORAL 12.5MG/5ML ELIXIR,است,covered,نيست,False,خير,False,خير,False,3,نيست,False,خير,False,نيست,False,499900,70.0,120100,620000,True,True,87
00453,DIPHENHYDRAMINE HYDROCHLORIDE 50 mg/1mL INJECTION PARENTERAL INJECTION,است,covered,نيست,False,خير,False,خير,False,10,نيست,False,خير,False,نيست,False,594467,70.0,5533,600000,True,True,87
00457,DIPHENOXYLATE 2.5 mg TABLET ORAL 2.5MG TABLET,است,covered,نيست,False,خير,False,خير,False,60,نيست,False,خير,False,نيست,False,22573,70.0,427,23000,True,True,87
00214,"CARBOPLATIN 10 mg/1mL 15 mL INJECTION, SOLUTION, CONCENTRATE INTRAVENOUS 150MG INJECTION",است,covered,نيست,False,خير,False,بله,True,طبق پرونده,است,True,بله,True,است,True,6310214,90.0,10689786,17000000,True,True,87
00215,"CARBOPLATIN 10 mg/1mL 5 mL INJECTION, SOLUTION, CONCENTRATE INTRAVENOUS 50MG INJECTION",است,covered,نيست,False,خير,False,بله,True,طبق پرونده,است,True,بله,True,است,True,3814600,90.0,3185400,7000000,True,True,87
00017,ACITRETIN 10 mg CAPSULE ORAL 10MG CAPSULE,است,covered,نيست,False,خير,False,خير,False,60,نيست,False,بله,True,نيست,False,62800,80.0,64200,127000,True,True,87
00018,ACITRETIN 25 mg CAPSULE ORAL 25MG CAPSULE,است,covered,نيست,False,خير,False,خير,False,60,نيست,False,بله,True,نيست,False,125000,80.0,142000,267000,True,True,87
01737,"ACTIVATED PROTHROMBIN COMPLEX (CONCENTRATED) 1000 [iU] INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION PARENTERAL INJECTION",است,covered,نيست,False,خير,False,بله,True,طبق پرونده,نيست,False,بله,True,است,True,106384000,100.0,218616000,325000000,True,True,87
00019,"ACTIVATED PROTHROMBIN COMPLEX (CONCENTRATED) 500 [iU] INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION PARENTERAL INJECTION",است,covered,نيست,False,خير,False,بله,True,طبق پرونده,نيست,False,بله,True,است,True,52905000,100.0,109595000,162500000,True,True,88
01836,ADENOSINE 3 mg/1mL 2 mL INJECTION PARENTERAL INJECTION,است,covered,است,True,خير,False,خير,False,10,نيست,False,بله,True,نيست,False,699834,70.0,50166,750000,True,True,88
00026,"ALBENDAZOLE 400 mg TABLET, CHEWABLE ORAL 400MG TABLET",است,covered,نيست,False,خير,False,خير,False,200,نيست,False,بله,True,نيست,False,124000,70.0,0,124000,True,True,88
00027,"ALBUMIN (HUMAN) 20% 50 mL INJECTION, SOLUTION PARENTERAL 50ML INJECTION",است,covered,است,True,خير,False,خير,False,1,است,True,بله,True,است,True,17175000,70.0,6325000,23500000,True,True,88
01842,ALENDRONATE (AS SODIUM) 10 mg TABLET ORAL 10MG TABLET,است,covered,نيست,False,خير,False,خير,False,200,نيست,False,خير,False,نيست,False,13788,70.0,712,14500,True,True,88
02405,ALENDRONATE (AS SODIUM) 35 mg TABLET ORAL TABLET,است,covered,نيست,False,خير,False,خير,False,50,نيست,False,خير,False,نيست,False,390,70.0,0,390,True,True,88
02406,ALENDRONATE (AS SODIUM) 70 mg TABLET ORAL TABLET,است,covered,نيست,False,خير,False,خير,False,20,نيست,False,خير,False,نيست,False,26372,70.0,73628,100000,True,True,88
01365,ALFENTANIL 0.5 mg/1mL 10 mL INJECTION PARENTERAL 0.5MG/ML INJECTION,است,covered,است,True,خير,False,خير,False,10,نيست,False,بله,True,نيست,False,282500,70.0,0,282500,True,True,88
01378,ALFENTANIL 0.5 mg/1mL 2 mL INJECTION PARENTERAL 0.5MG/ML INJECTION,است,covered,است,True,خير,False,خير,False,10,نيست,False,بله,True,نيست,False,435000,70.0,0,435000,True,True,88
00178,BROMHEXINE HYDROCHLORIDE 8 mg TABLET ORAL 8MG TABLET,است,covered,نيست,False,خير,False,خير,False,200,نيست,False,خير,False,نيست,False,20650,70.0,1350,22000,True,True,88
00179,BROMOCRIPTINE (AS MESYLATE) 2.5 mg TABLET ORAL 2.5MG TABLET,است,covered,نيست,False,خير,False,خير,False,200,نيست,False,خير,False,نيست,False,15773,70.0,13227,29000,True,True,89
02316,BUPIVACAINE HYDROCHLORIDE 0.25% 10 mL INJECTION PARENTERAL 10ML INJECTION,است,covered,است,True,خير,False,خير,False,1,نيست,False,بله,True,نيست,False,1200000,70.0,500000,1700000,True,True,89
00181,BUPIVACAINE HYDROCHLORIDE 0.25% 20 mL INJECTION PARENTERAL 20ML INJECTION,است,covered,است,True,خير,False,خير,False,10,نيست,False,بله,True,نيست,False,19000,70.0,0,19000,True,True,89
02317,BUPIVACAINE HYDROCHLORIDE 0.5% 20 mL INJECTION PARENTERAL 20ML INJECTION,است,covered,است,True,خير,False,خير,False,10,نيست,False,بله,True,نيست,False,113000,70.0,0,113000,True,True,89
01413,BUPIVACAINE HYDROCHLORIDE 0.5% 4 mL INJECTION INTRASPINAL INJECTION,است,covered,است,True,خير,False,خير,False,10,نيست,False,بله,True,نيست,False,1413613,70.0,286387,1700000,True,True,89
02015,ACARBOSE 100 mg TABLET ORAL 100MG TABLET,است,covered,نيست,False,خير,False,خير,False,100,نيست,False,خير,False,نيست,False,23307,70.0,3793,27100,True,True,89
02016,ACARBOSE 50 mg TABLET ORAL 50MG TABLET,است,covered,نيست,False,خير,False,خير,False,100,نيست,False,خير,False,نيست,False,18290,70.0,3110,21400,True,True,89
00003,"ACETAMINOPHEN 100 mg/1mL 15 mL SOLUTION, DROPS ORAL DROPS",است,covered,نيست,False,خير,False,خير,False,5,نيست,False,خير,False,نيست,False,600000,70.0,0,600000,True,True,89
00004,ACETAMINOPHEN 120 mg/5mL 60 mL SOLUTION ORAL 120MG/5ML ELIXIR,است,covered,نيست,False,خير,False,خير,False,3,نيست,False,خير,False,نيست,False,448600,70.0,201400,650000,True,True,89
00005,ACETAMINOPHEN 120 mg/5mL 120 mL SUSPENSION ORAL 120MG/5ML SUSPENTION,است,covered,نيست,False,خير,False,خير,False,3,نيست,False,خير,False,نيست,False,1195740,70.0,604260,1800000,True,True,89
00006,ACETAMINOPHEN 125 mg SUPPOSITORY RECTAL 125MG SUPPOSITORY,است,covered,نيست,False,خير,False,خير,False,20,نيست,False,خير,False,نيست,False,102700,70.0,37300,140000,True,True,90
00008,ACETAMINOPHEN 325 mg SUPPOSITORY RECTAL 325MG SUPPOSITORY,است,covered,نيست,False,خير,False,خير,False,20,نيست,False,خير,False,نيست,False,108160,70.0,41840,150000,True,True,90
00007,ACETAMINOPHEN 325 mg TABLET ORAL 325MG TABLET,است,covered,نيست,False,خير,False,خير,False,30,نيست,False,خير,False,نيست,False,22120,70.0,2880,25000,True,True,90
02012,ACETAMINOPHEN 500 mg TABLET ORAL 500MG TABLET,است,covered,نيست,False,خير,False,خير,False,30,نيست,False,خير,False,نيست,False,23630,70.0,3370,27000,True,True,90
00009,"ACETAMINOPHEN 80 mg TABLET, ORALLY DISINTEGRATING ORAL 80MG TABLET",است,covered,نيست,False,خير,False,خير,False,30,نيست,False,خير,False,نيست,False,0,70.0,0,0,True,True,90
02243,ACETAMINOPHEN / CODEINE PHOSPHATE 300 mg/20 mg TABLET ORAL TABLET,است,covered,نيست,False,خير,False,خير,False,30,نيست,False,خير,False,نيست,False,37100,70.0,2900,40000,True,True,90
00012,"ACETAZOLAMIDE 500 mg INJECTION, POWDER, FOR SOLUTION PARENTERAL 500MG INJECTION",است,covered,است,True,خير,False,خير,False,10,نيست,False,بله,True,است,True,3193649,70.0,1296351,4490000,True,True,90
00148,BETAHISTINE DIHYDROCHLORIDE 8 mg TABLET ORAL 8MG TABLET,است,covered,نيست,False,خير,False,خير,False,200,نيست,False,خير,False,نيست,False,22000,70.0,0,22000,True,True,90
00150,BETAMETHASONE 0.5 mg TABLET ORAL 0.5MG TABLET,است,covered,نيست,False,خير,False,خير,False,200,نيست,False,خير,False,نيست,False,18218,70.0,1782,20000,True,True,90
00152,"BETAMETHASONE (AS DISODIUM PHOSPHATE) 0.1% 5 mL SOLUTION, DROPS OPHTHALMIC 5ML DROPS",است,covered,نيست,False,خير,False,خير,False,5,نيست,False,خير,False,نيست,False,573370,70.0,26630,600000,True,True,90
00151,BETAMETHASONE (AS DISODIUM PHOSPHATE) 0.1% 3 g OINTMENT OPHTHALMIC OINTMENT,است,covered,نيست,False,خير,False,خير,False,3,است,True,خير,False,نيست,False,574000,70.0,76000,650000,True,True,91
00149,BETAMETHASONE (AS DISODIUM PHOSPHATE) 4 mg/1mL INJECTION PARENTERAL 4MG/ML INJECTION,است,covered,نيست,False,خير,False,خير,False,10,نيست,False,خير,False,نيست,False,358600,70.0,241400,600000,True,True,91
